"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-04T04:30",3.3,127,0.96,99,1
183,"2023-03-04T04:45",3.3,145,0.99,99,1
183,"2023-03-04T05:00",3.3,198,0.95,99,1
183,"2023-03-04T05:15",3.3,303,0.92,99,1
183,"2023-03-04T05:30",3.3,363,0.95,99,1
183,"2023-03-04T05:45",3.3,370,0.94,99,1
183,"2023-03-04T06:00",3.3,366,0.92,99,1
183,"2023-03-04T06:15",3.3,488,0.96,99,1
183,"2023-03-04T06:30",3.3,629,0.95,99,1
183,"2023-03-04T06:45",3.3,618,0.94,99,1
183,"2023-03-04T07:00",3.3,546,0.96,99,1
183,"2023-03-04T07:15",3.3,599,0.94,99,1
183,"2023-03-04T07:30",3.3,768,0.97,99,1
183,"2023-03-04T07:45",3.3,755,0.97,99,1
183,"2023-03-04T08:00",3.3,771,0.98,99,1
183,"2023-03-04T08:15",3.3,858,0.99,99,1
183,"2023-03-04T08:30",3.3,954,0.99,99,1
183,"2023-03-04T08:45",3.3,1057,0.99,99,1
183,"2023-03-04T09:00",3.3,987,0.99,99,1
183,"2023-03-04T09:15",3.3,1097,1.01,99,1
183,"2023-03-04T09:30",3.3,1142,1.01,99,1
183,"2023-03-04T09:45",3.3,1177,1.01,99,1
183,"2023-03-04T10:00",3.3,1090,1,99,1
183,"2023-03-04T10:15",3.3,1125,1.02,99,1
183,"2023-03-04T10:30",3.3,1161,1,99,1
183,"2023-03-04T10:45",3.3,1144,1,99,1
183,"2023-03-04T11:00",3.3,1081,1,99,1
183,"2023-03-04T11:15",3.3,1152,1.01,99,1
183,"2023-03-04T11:30",3.3,1224,1.01,99,1
183,"2023-03-04T11:45",3.3,1120,1.01,99,1
183,"2023-03-04T12:00",3.3,1185,1.01,99,1
183,"2023-03-04T12:15",3.3,1187,1,99,1
183,"2023-03-04T12:30",3.3,1090,1.01,99,1
183,"2023-03-04T12:45",3.3,1108,1,99,1
183,"2023-03-04T13:00",3.3,1001,1,99,1
183,"2023-03-04T13:15",3.3,1045,1,99,1
183,"2023-03-04T13:30",3.3,1029,1,99,1
183,"2023-03-04T13:45",3.3,1044,0.99,99,1
183,"2023-03-04T14:00",3.3,892,0.99,99,1
183,"2023-03-04T14:15",3.3,1014,0.99,99,1
183,"2023-03-04T14:30",3.3,982,0.99,99,1
183,"2023-03-04T14:45",3.3,965,0.98,99,1
183,"2023-03-04T15:00",3.3,890,0.99,99,1
183,"2023-03-04T15:15",3.3,869,0.97,99,1
183,"2023-03-04T15:30",3.3,914,0.98,99,1
183,"2023-03-04T15:45",3.3,903,0.98,99,1
183,"2023-03-04T16:00",3.3,880,0.99,99,1
183,"2023-03-04T16:15",3.3,949,0.99,99,1
183,"2023-03-04T16:30",3.3,897,0.99,99,1
183,"2023-03-04T16:45",3.3,941,0.98,99,1
